iter	Logloss
0	0.6812707199
1	0.6692553676
2	0.6583999847
3	0.6482153566
4	0.6375284895
5	0.6284121547
6	0.6165949672
7	0.6064602073
8	0.5955532344
9	0.5862556376
10	0.5759064217
11	0.5665625775
12	0.5565223171
13	0.5480548891
14	0.5396360306
15	0.5311918682
16	0.5238194102
17	0.5156164582
18	0.5084395316
19	0.5008457061
20	0.4942122028
21	0.4861539522
22	0.477926472
23	0.4707442082
24	0.4627743414
25	0.4549290157
26	0.4489933622
27	0.4428931378
28	0.4359717626
29	0.4284913615
30	0.4217828555
31	0.4164147437
32	0.4115147671
33	0.4066812621
34	0.3998871197
35	0.3938984327
36	0.3875134456
37	0.3824591285
38	0.3763857142
39	0.3713417939
40	0.3659137224
41	0.3604578711
42	0.3549807062
43	0.3502936524
44	0.3459277993
45	0.3413650416
46	0.3370705118
47	0.3322899979
48	0.3284171218
49	0.323848908
50	0.3196788123
51	0.3155396032
52	0.3115143035
53	0.3067927201
54	0.303194335
55	0.2995448467
56	0.2957797991
57	0.2922001654
58	0.2879279241
59	0.284066461
60	0.2796158338
61	0.2762531768
62	0.2726670149
63	0.2695643082
64	0.2662647085
65	0.2633617698
66	0.2598971823
67	0.2562218825
68	0.2526903697
69	0.2506041183
70	0.2474009757
71	0.2445813208
72	0.2414788828
73	0.2391356583
74	0.2365760147
75	0.2343239197
76	0.231528244
77	0.2283836937
78	0.2256464971
79	0.2235548211
80	0.2206440402
81	0.2181184226
82	0.2154115091
83	0.2131578533
84	0.2114795556
85	0.2093100653
86	0.2068974344
87	0.2045982076
88	0.2023963193
89	0.2003862696
90	0.1987960034
91	0.1969810429
92	0.1950240502
93	0.1934985402
94	0.1915833044
95	0.1895685625
96	0.1878410395
97	0.1858975955
98	0.18366375
99	0.1822655185
100	0.1805124657
101	0.1788197341
102	0.1775930075
103	0.1760762667
104	0.1743819866
105	0.1728424415
106	0.1711106427
107	0.1694327118
108	0.168204396
109	0.1661647787
110	0.1646918004
111	0.1628624811
112	0.1618148422
113	0.1603725928
114	0.1587528738
115	0.1573936867
116	0.1562148273
117	0.1544954257
118	0.1527883086
119	0.1516179135
120	0.1502728193
121	0.1490203454
122	0.1480586787
123	0.1473415287
124	0.1462843501
125	0.1449180746
126	0.1438272212
127	0.1426049315
128	0.1410792306
129	0.1396660965
130	0.1389048936
131	0.1378030596
132	0.1364358269
133	0.1353260865
134	0.1344647968
135	0.1336502496
136	0.1325486987
137	0.1314185977
138	0.1302982685
139	0.1291763329
140	0.1280232843
141	0.1270254864
142	0.1262965614
143	0.1253371459
144	0.1241785403
145	0.1233555872
146	0.1222516234
147	0.1213364321
148	0.1206069783
149	0.1199748105
150	0.1192377441
151	0.1184486551
152	0.1177390593
153	0.1170419171
154	0.1159826039
155	0.1150862522
156	0.1143076348
157	0.113516293
158	0.1129238214
159	0.1122398906
160	0.111475108
161	0.1105260963
162	0.1098917019
163	0.1089100996
164	0.1081243736
165	0.1074185415
166	0.1068274391
167	0.1060182072
168	0.1053244102
169	0.1044933764
170	0.1037332632
171	0.1028418304
172	0.1024387624
173	0.1015548478
174	0.1010071783
175	0.1001849159
176	0.09955519045
177	0.09886513113
178	0.09828408115
179	0.09769441831
180	0.09713931121
181	0.09677283135
182	0.09616703794
183	0.09541274971
184	0.0947287314
185	0.09415655374
186	0.09356683951
187	0.09308716963
188	0.0925404662
189	0.09177201272
190	0.09106763269
191	0.09062656146
192	0.09024392276
193	0.08980339377
194	0.08929144827
195	0.08877058267
196	0.08815899737
197	0.08767718168
198	0.087227842
199	0.08672082298
200	0.08606617439
201	0.0856647201
202	0.08518973103
203	0.08485251842
204	0.08438492786
205	0.08388872617
206	0.08335761328
207	0.08281249137
208	0.08248679418
209	0.0820218893
210	0.08159009415
211	0.08110385036
212	0.08065735825
213	0.08026272255
214	0.07967296082
215	0.07940603128
216	0.07887133167
217	0.07847176874
218	0.07807677069
219	0.07752599864
220	0.07725170795
221	0.07694632458
222	0.07646201987
223	0.07603093798
224	0.07574344562
225	0.07531793597
226	0.07486713106
227	0.07446228657
228	0.07414075418
229	0.07376933761
230	0.07348674035
231	0.07298807761
232	0.07255791714
233	0.07208409788
234	0.07171853794
235	0.07140825468
236	0.07092668923
237	0.07061574919
238	0.07028530671
239	0.06993390477
240	0.06951197584
241	0.06919867971
242	0.06880396385
243	0.06850348924
244	0.06823837931
245	0.06794739014
246	0.06765429274
247	0.06741857563
248	0.06709105603
249	0.06681289792
250	0.0664513043
251	0.06610928846
252	0.06582031938
253	0.06555368784
254	0.06521326662
255	0.06491214906
256	0.06456266461
257	0.06414762658
258	0.06379592854
259	0.06360311015
260	0.06331177005
261	0.06304490974
262	0.06274413923
263	0.06256096281
264	0.06238287797
265	0.0619286025
266	0.06163298162
267	0.06135584771
268	0.06103369919
269	0.06071307333
270	0.06043996128
271	0.06009970234
272	0.05986241973
273	0.0595194596
274	0.05924665302
275	0.05892392469
276	0.05864716493
277	0.05835729241
278	0.058124391
279	0.05790942316
280	0.0577386103
281	0.05746549067
282	0.05719077951
283	0.0568741421
284	0.05660667863
285	0.05639129324
286	0.05619616748
287	0.05595614738
288	0.05563389739
289	0.05541565729
290	0.05513088985
291	0.05487038393
292	0.05455976426
293	0.05428901289
294	0.05409916844
295	0.05381727109
296	0.05363987503
297	0.05333465542
298	0.05309045951
299	0.05274274804
300	0.05254474703
301	0.05226693914
302	0.0520925614
303	0.05193401297
304	0.05170933648
305	0.05146075339
306	0.05125313464
307	0.05106716045
308	0.05078515866
309	0.05065478543
310	0.05046670948
311	0.05025805967
312	0.05009939147
313	0.04981749424
314	0.04960790314
315	0.04948232667
316	0.04927333808
317	0.04911389912
318	0.04895776073
319	0.04878678982
320	0.0485802508
321	0.04839247465
322	0.04819176445
323	0.04804590074
324	0.04780816297
325	0.04765120864
326	0.04748895455
327	0.04729381618
328	0.04705576512
329	0.04688691654
330	0.04668196881
331	0.04648070305
332	0.04623876385
333	0.04608850197
334	0.04598583901
335	0.04582262526
336	0.04570669144
337	0.04557817839
338	0.04543345968
339	0.04524684914
340	0.04508492849
341	0.04495109497
342	0.04480747427
343	0.04463313506
344	0.04438666331
345	0.04417567793
346	0.04404996117
347	0.04392050757
348	0.04380629616
349	0.04359775497
350	0.04336979704
351	0.04322025802
352	0.04305686238
353	0.04288683038
354	0.04272286614
355	0.04251181216
356	0.04236016365
357	0.04221050059
358	0.04204982558
359	0.04195515224
360	0.04186025432
361	0.04172705222
362	0.04157932004
363	0.0414274563
364	0.04132261396
365	0.0411594206
366	0.04101319211
367	0.04084365114
368	0.04073692126
369	0.04057288464
370	0.04039417663
371	0.0402594141
372	0.04012180866
373	0.04001010131
374	0.03988851795
375	0.03971990949
376	0.03957553331
377	0.03947056675
378	0.03938512079
379	0.03923555007
380	0.03912738016
381	0.03895226831
382	0.03886383361
383	0.03870104653
384	0.03852144987
385	0.03840495514
386	0.03821820311
387	0.03810564732
388	0.03804723407
389	0.0379363286
390	0.03782919835
391	0.03769350978
392	0.03754861519
393	0.03743061904
394	0.03729491967
395	0.03721796439
396	0.0370853126
397	0.03697448646
398	0.03685663794
399	0.03675242094
400	0.03666505457
401	0.03652300497
402	0.03644065484
403	0.03634864954
404	0.03627983658
405	0.03614337189
406	0.03603922344
407	0.03590493339
408	0.0357773722
409	0.03566128774
410	0.03555038629
411	0.03545312584
412	0.03530738359
413	0.03515610106
414	0.03502254591
415	0.03492001216
416	0.03479714069
417	0.03467600033
418	0.03458914376
419	0.03448293645
420	0.03439067619
421	0.03427684543
422	0.0341656297
423	0.03401104736
424	0.03394950831
425	0.0338411769
426	0.03368118149
427	0.03354117642
428	0.03345771402
429	0.03333782107
430	0.03320802919
431	0.03311927662
432	0.03302530849
433	0.03292865957
434	0.0328523252
435	0.03272329819
436	0.03261906224
437	0.03251293136
438	0.03244197597
439	0.03235081107
440	0.0322266558
441	0.03215963108
442	0.03207774826
443	0.03199115355
444	0.03194490195
445	0.03182280659
446	0.03173410873
447	0.03164551557
448	0.03155648513
449	0.03145690001
450	0.03135960324
451	0.03124805654
452	0.03115405053
453	0.03105984438
454	0.0309890546
455	0.03085149084
456	0.03074027026
457	0.03061585548
458	0.03055844315
459	0.03048854977
460	0.03040407957
461	0.03033303285
462	0.030217514
463	0.0301160473
464	0.03005475697
465	0.02993850133
466	0.02984380973
467	0.02976675293
468	0.0296685128
469	0.02955838553
470	0.02948397589
471	0.02936281052
472	0.02931810351
